"","FECHA","PRECIO","DEMANDA","HIDRÁULICA","TURBINACIÓN BOMBEO","NUCLEAR","CARBÓN","DIÉSEL","TURBINA DE GAS","TURBINA DE VAPOR","CICLO COMBINADO","EÓLICA","SOLAR FOTOVOLTAICA","SOLAR TÉRMICA","OTRAS RENOVABLES","COGENERACIÓN","RESIDUOS NO RENOVABLES","RESIDUOS RENOVABLES","GENERACIÓN TOTAL"
"1471",2015-01-10,56.7458333333333,730111.554,73408.383,8674.59,170870.338,193921.341,8853.536,2016.035,6460.213,85244.982,93248.782,19557.534,8315.697,10337.503,69527.653,7114.0755,2138.5865,759695.703
"1472",2015-01-11,46.51625,677864.576,53615.221,10739.111,170497.852,145160.348,8580.512,1566.041,5884.248,69792.283,149280.29,17898.228,7659.965,9962.722,65096.149,7364.0165,2265.6885,725369.126
"1473",2015-01-12,58.19875,798385.956,78671.881,13190.536,170915.835,185494.132,8626.716,2636.444,7298.66,84141.144,146101.781,16583.594,4340.844,10126.588,73770.446,7257.6715,2253.8705,811425.666
"1474",2015-01-13,56.87875,808843.601,74585.215,10271.711,170891.614,183987.496,8568.917,2791.252,7512.571,97641.985,154309.562,16903.485,5046.433,10138.613,75020.682,7263.285,2253.78,827204.368
"1475",2015-01-14,61.4975,808917.954,89542.81,10472.171,170891.046,192650.201,8740.779,2125.828,7063.483,100400.978,143222.947,15814.403,2643.638,9992.453,75214.995,7300.839,2309.021,838390.438
"1476",2015-01-15,47.6583333333333,805493.97,64277.134,6937.865,170776.95,165665.834,8627.674,2296.598,6963.439,52779.303,228367.354,13196.557,1540.348,9428.509,72926.927,7182.849,2239.127,813225.991
"1477",2015-01-16,52.64,806819.56,66316.107,10270.968,170964.729,153652.994,9105.294,1824.987,7045.696,62346.371,241944.946,13234.585,3405.336,9797.919,75107.902,6980.599,2091.471,834103.555
"1478",2015-01-17,46.6083333333333,737370.835,72136.9,11144.156,170919.711,156459.809,8293.87,1583.217,6392.615,65330.106,159764.72,19736.976,4969.725,9980.98,70044.404,6997.5545,2115.3725,765878.027
"1479",2015-01-18,42.8033333333333,705750.634,64131.426,16900.609,170812.922,145525.527,8080.645,1557.28,6623.577,69465.627,143534.126,6092.003,217.906,9894.849,67031.127,7113.4995,2313.1135,719301.654
"1480",2015-01-19,52.16875,832362.441,81025.97,13202.837,164740.137,193769.457,8649.24,2119.601,7082.351,87398.826,172985.209,12424.984,4600.188,9882.42,74534.605,7008.4715,2115.4405,841555.465
"1481",2015-01-20,60.5741666666667,854993.657,115150.252,10114.211,146045.499,213571.483,8835.179,2130.674,6872.109,129573.097,103917.98,10652.312,804.123,10413.07,76680.75,7010.7475,2181.4125,843961.962
"1482",2015-01-21,52.115,858827.193,85176.06,9843.104,148790,205090.154,8980.97,2220.294,6807.472,86156.018,197558.266,12986.167,1759.063,10517.557,75791.881,6793.532,2158.708,860648.537
"1483",2015-01-22,50.6433333333333,852352.418,72157.089,5901.691,168013.701,196383.345,9269.707,2451.149,6960.182,78945.621,236826.949,15396.263,3990.006,10450.903,75750.759,7105.543,2137.651,891757.884
"1484",2015-01-23,53.6491666666667,840300.824,74312.932,4395.655,170890.725,195900.14,9099.513,2212.337,6824.134,73854.233,208638.58,21660.548,8130.299,10518.774,76875.149,7121.108,2208.116,872656.646
"1485",2015-01-24,46.9416666666667,755029.505,64205.695,10768.015,170760.054,156898.133,8915.848,1984.519,5552.872,50428.468,204919.86,22209.148,10522.261,10466.244,68726.258,6762.537,1832.173,794960.472
"1486",2015-01-25,40.69375,691396.043,56027.286,8517.733,170786.682,108285.944,8673.565,1865.005,5362.098,44937.745,241813.1,22564.314,11701.557,9557.771,64434.443,6006.471,1674.115,762216.261
"1487",2015-01-26,57.5875,820201.525,88019.297,14859.064,170842.994,178981.536,9286.472,2305.955,6696.634,79954.409,161297.153,21009.435,11852.891,9627.409,75479.154,5659.897,1656.382,837544.581
"1488",2015-01-27,55.5766666666667,828540.004,74338.335,9289.267,170875.946,194264.881,9410.56,2154.645,6423.661,67938.094,198013.462,20227.689,8368.184,9716.938,75828.986,5350.8155,1673.7695,853892.915
"1489",2015-01-28,57.44875,822819.394,79016.892,10417.221,170939.936,181054.105,9428.7,2321.267,6274.179,75509.039,181474.114,21386.315,9807.514,10169.186,76080.995,5366.787,1720.305,840985.736
"1490",2015-01-29,44.35375,817268.3,64555.235,15567.556,170883.566,116758.9,9408.878,2237.746,6900.344,45059.198,325686.458,14332.172,1884.307,10305.215,73105.927,5281.33,1672.974,863657.601
"1491",2015-01-30,33.5641666666667,800560.346,97013.577,20847.937,170925.772,44171.914,9028.393,2948.687,5490.501,40814.271,354135.48,8810.298,140.923,9605.381,67033.116,4915.6055,1623.0745,837519.881
"1492",2015-01-31,17.1779166666667,722197.352,116606.956,11057.284,171037.929,32063.392,9098.193,1748.716,5641.225,33494.078,321281.676,15736.763,2433.5,8912.434,49545.731,4609.163,1654.086,784933.577
"1493",2015-02-01,16.5308333333333,683673.435,114110.232,9246.46,171105.948,33530.963,8240.058,1219.641,5733.75,53323.385,268659.88,20256.167,10698.534,8365.934,48925.799,4795.4725,1713.3675,759938.207
"1494",2015-02-02,48.25875,828262.167,133004.699,12889.893,171095.762,105930.951,9528.651,1419.097,6499.677,65712.873,219889.43,9583.35,998.933,9017.012,69314.766,5855.866,2114.492,822871.889
"1495",2015-02-03,43.3929166666667,846036.506,118754.215,9852.387,161459.713,122750.931,9503.724,2711.239,7128.231,61615.74,271347.792,12575.121,769.236,9036.659,72981.789,6333.2505,2084.5925,868921.059
"1496",2015-02-04,39.5191666666667,864074.151,120702.908,7766.661,145336.597,121450.692,9910.755,2699.91,7461.699,69038.445,305781.856,16968.586,6323.267,8887.75,73047.23,6503.4605,2150.8475,904046.141
"1497",2015-02-05,42.6495833333333,861302.699,121017.792,11368.633,154552.855,127836.244,9972.647,2751.579,7589.94,73635.913,277359.481,22035.777,10910.563,8855.446,74554.779,6556.8165,2213.4075,911229.132
"1498",2015-02-06,46.11875,865557.073,133772.024,14078.055,170778.132,146180.108,9879.935,3096.53,7527.988,96049.87,201316.687,19474.455,10026.435,8893.134,75672.647,6533.9275,2234.5935,905528.839
"1499",2015-02-07,53.0933333333333,788806.462,145634.602,12308.54,171071.669,160622.724,9328.065,2526.383,7456.154,96709.176,89145.179,12087.536,4098.322,8963.138,71943.71,6790.922,2273.212,800960.469
"1500",2015-02-08,40.22,722720.341,96719.808,7151.417,159972.89,123313.777,8834.1,2108.568,7184.216,65090.3,205146.337,22361.836,10323.252,8757.102,67468.383,6803.8905,2273.0295,793512.867
"1501",2015-02-09,51.6045833333333,848776.346,111744.794,10938.268,163644.355,162478.547,9047.711,3861.751,7713.818,83984.079,208399.443,21089.29,10768.67,8940.749,74732.808,6548.59,2238.178,886143.223
"1502",2015-02-10,60.21125,855151.057,135170.484,9001.008,169377.274,217548.266,9597.969,3206.431,7784.596,103966.544,90088.91,15408.859,2335.097,9123.57,76622.051,6553.9975,2253.5525,858052.69
"1503",2015-02-11,63.7,844145.344,144177.931,7710.219,171049.139,215645.303,9354.387,3279.37,7791.603,122967.292,61568.18,13322.71,2765.292,8656.333,76160.221,6679.6625,2225.0805,853370.961
"1504",2015-02-12,65.33625,837363.267,146568.617,9752.49,171088.579,219168.124,9188.364,2511.889,6873.224,123726.417,43177.334,12332.635,5105.683,8565.473,77008.039,6685.326,2255.289,844024.935
"1505",2015-02-13,51.4695833333333,815588.837,119478.449,7762.088,170269.194,194539.395,8962.289,2121.66,6266.001,68934.359,169610.395,19260.695,7452.627,8543.68,74868.288,6713.225,2228.277,867025.667
"1506",2015-02-14,39.0191666666667,731921.206,102895.235,6022.804,171066.4,64720.754,9112.428,1375.366,5242.08,42545.585,292034.794,10732.195,325.793,8198.795,61311.17,6664.2115,2186.7795,784442.513
"1507",2015-02-15,28.9020833333333,666364.522,104242.443,6668.947,171073.683,53383.464,8703.753,1204.906,4688.793,48431.303,245875.407,12879.744,1186.324,7981.225,52226.479,6447.1215,2146.1575,727147.528
"1508",2015-02-16,51.2325,781256.148,124428.611,11536.184,171055.418,121134.882,9112.18,1954.957,5731.916,76691.867,180237.938,14526.337,1143.193,8726.634,70035.196,6787.2645,2203.8535,805323.687
"1509",2015-02-17,39.83125,808815.061,109678.207,8756.129,171086.888,100068.812,8895.739,1260.926,4524.511,46480.231,303183.822,13105.931,1698.169,8861.47,70868.392,6602.48,2193.578,857284.77
"1510",2015-02-18,45.8158333333333,805298.458,130296.895,9915.214,171084.57,125829.447,8823.593,2208.7,5095.238,73321.317,194058.531,18379.549,10163.378,9363.175,72977.271,6775.4515,2220.4385,840530.561
"1511",2015-02-19,56.2704166666667,800595.235,151809.577,16739.124,171089.891,147506.826,8902.193,2362.871,5939.06,98511.089,80847.72,23459.477,13307.01,9189.883,76716.538,6661.6665,2196.0775,815257.016
"1512",2015-02-20,52.00875,800551.083,149706.59,15057.757,171105.012,150843.058,8615.329,2425.889,6019.576,79914.327,112776.606,19116.607,5803.784,8973.826,76417.126,6254.8445,2024.4635,815070.2
"1513",2015-02-21,35.3979166666667,723076.713,130272.834,9001.313,171168.724,50947.086,8814.721,2241.229,5953.904,49028.862,245191.38,15480.997,6019.987,8356.698,63227.016,6420.0425,2036.4445,774170.368
"1514",2015-02-22,16.35,667165.755,115191.148,8762.475,171122.274,34727.199,8563.68,1435.991,4854.414,47236.234,266240.799,24891.416,11158.361,7356.544,52711.35,6009.8395,1919.8525,762190.556
"1515",2015-02-23,29.6541666666667,785999.9,121075.297,13834.567,171058.391,39627.698,8967.382,1868.071,6183.57,44229.653,326794.731,14212.4,1238.229,8772.844,64583.866,6160.0775,2018.0595,830633.874
"1516",2015-02-24,26.175,804965.856,127391.408,17834.777,171046.016,36831.298,8827.632,1822.642,5997.65,53915.332,323070.099,23592.482,12176.867,8463.582,64742.382,6262.1735,2043.1315,864026.922
"1517",2015-02-25,34.0154166666667,799906.96,131879.491,11672.775,170952.504,50154.312,8863.347,1892.715,6560.87,49394.903,298953.722,20433.902,13741.446,8768.455,67545.194,6099.9305,2027.4325,848948.757
"1518",2015-02-26,40.4991666666667,785077.042,141747.757,8592.362,171029.17,55290.692,8540.409,2075.366,6111.236,56123.798,258173.969,19425.679,8078.254,9156.704,69240.955,5777.477,2019.829,821389.017
"1519",2015-02-27,39.6395833333333,767747.309,140311.061,9510.243,171006.639,58034.886,8688.387,2434.806,5140.934,48779.732,256580.312,24952.974,13966.43,9412.356,69028.525,5345.9485,2009.5145,825210.497
"1520",2015-02-28,34.9866666666667,688925.369,137223.094,7608.859,171059.628,52765.017,8375.568,1562.075,5144.59,47676.748,197035.931,22280.809,8342.124,9141.538,60120.311,5990.772,2012.932,736348.388
"1521",2015-03-01,25.7991666666667,632398.66,118878.383,12008.025,170997.564,35990.155,8089.094,1368.3,4488.244,48620.236,220130.172,21611.498,6171.471,8543.205,50857.827,6277.6035,2045.5575,716084.365
"1522",2015-03-02,42.73375,740931.84,156996.671,14567.782,170927.885,72968.441,8446.901,2778.972,6124.101,74255.113,167079.302,21854.445,8589.106,9040.066,64153.929,6566.408,1961.967,786318.156
"1523",2015-03-03,54.5954166666667,748029.863,175693.425,14942.562,169817.439,107442.262,8457.484,2842.54,6665.734,89269.504,57403.467,22937.035,8909.181,8495.339,69540.79,6644.1125,2011.0645,751080.197
"1524",2015-03-04,35.15875,759198.992,152502.261,11395.374,155711.501,62877.091,8087.696,2557.618,6550.078,51773.968,242629.834,24278.632,9925.358,8870.128,64259.95,6457.532,2019.228,809906.054
"1525",2015-03-05,26.4970833333333,766393.373,150352.548,12595.418,148504.801,39771.603,8970.722,2606.784,6519.543,56855.415,262369.496,29950.963,15831.125,8895.707,61684.675,6509.127,2071.366,813495.226
"1526",2015-03-06,47.9058333333333,759165.523,174639.424,12837.373,155800.632,72679.831,8905.569,1981.695,6119.73,86734.282,98402.581,30585.409,22315.766,9396.271,71655.983,6766.775,2084.597,760912.388
"1527",2015-03-07,45.4891666666667,672167.186,155078.484,7559.289,165285.842,74617.477,8973.822,2653.702,5922.269,66542.631,59004.271,29736.042,22876.152,9888.213,65904.44,6871.808,2124.93,683046.863
"1528",2015-03-08,37.6020833333333,620213.043,134691.368,8151.244,167664.217,54949.76,8578.64,1098.665,5496.183,58441.316,86482.325,26192.04,19050.144,9528.847,60233.447,6803.679,2223.218,649591.388
"1529",2015-03-09,46.27625,735652.229,162774.121,11418.268,167573.281,126387.735,9093.512,1648.324,6509.59,71303.473,66952.61,27409.824,20545.327,9765.767,68484.644,6895.0015,2283.7855,759071.69
"1530",2015-03-10,53.5045833333333,746131.443,163776.491,12790.9,167957.432,161277.286,8903.597,1852.375,6177.744,68143.041,27479.329,29287.182,21740.04,10044.955,70184.744,7219.595,2329.15,759183.568
"1531",2015-03-11,48.5,741747.056,157643.601,7975.353,170277.345,155612.768,9061.199,1372.65,6613.355,66129.28,48288.91,29470.419,23127.053,10136.758,70873.037,6839.3895,2319.4955,765751.128
"1532",2015-03-12,46.59625,737807.726,142120.191,7519.122,170761.35,125824.534,8639.862,1607.417,6023.868,67549.314,82451.424,28594.85,21519.871,9919.713,71826.616,6953.3215,2328.9025,753655.212
"1533",2015-03-13,41.815,742091.977,132234.529,9289.868,170743.011,85640.134,8543.135,1959.339,5703.777,47979.831,175713.677,25733.594,14561.809,10051.793,70508.687,7180.5945,2299.8315,768155.285
"1534",2015-03-14,40.8091666666667,683933.3,111201.418,5278.259,162225.728,66112.442,8153.858,1753.522,5409.479,47645.848,170671.722,25298.026,18805.85,9244.335,64863.709,7358.5035,2333.0495,706364.861
"1535",2015-03-15,41.3041666666667,639038.519,108260.005,6525.731,164381.68,80175.554,8070.02,1410.21,4776.341,59489.1,95120.09,23829.455,20831.607,8949.311,63625.524,7125.5185,2289.4545,654868.925
"1536",2015-03-16,54.1591666666667,756961.293,148533.244,13373.905,169872.326,140514.95,9042.202,2093.821,5500.753,91858.685,50789.341,28444.758,19572.814,8390.098,72786.391,7157.856,2280.484,770217.496
"1537",2015-03-17,46.5866666666667,773881.322,134653.829,10696.533,170839.332,148789.332,9018.623,2055.636,5537.727,63372.622,135323.958,17533.033,2033.095,8064.752,71787.082,6614.202,2291.135,788626.626
"1538",2015-03-18,46.695,778774.68,138326.083,13111.419,170902.452,128612.661,8987.271,2369.502,6026.559,64843.098,154669.313,8568.135,521.862,8099.84,70980.261,6785.4365,2320.0905,785131.685
"1539",2015-03-19,38.5558333333333,725746.383,91443.983,3895.102,170917.08,82844.118,8616.78,2826.062,6296.587,55150.011,230579.484,10953.363,1342.382,8074.454,67727.629,6519.325,2366.977,749561.018
"1540",2015-03-20,39.1066666666667,748690.134,91166.842,13481.029,170914.417,70387.512,9017.885,3069.987,6774.116,50209.794,278444.157,9215.977,196.018,8414.793,68573.768,6640.9725,2453.2665,788967.581
"1541",2015-03-21,43.3120833333333,692449.444,113171.21,11174.533,170948.239,66332.145,8808.242,1955.298,6257.788,58444.802,183333.362,11022.587,506.78,8469.956,66221.868,6842.0835,2488.1605,715983.887
"1542",2015-03-22,40.5279166666667,643671.461,84779.395,9882.324,170968.157,41584.56,8486.277,1520.161,5846.61,54667.674,183739.769,12733.925,302.265,8353.692,62492.806,6164.9005,2455.1605,653983.895
"1543",2015-03-23,53.3945833333333,770191.421,126974.049,14662.291,170913.689,124560.455,8250.892,2981.683,6452.159,81505.311,130306.133,11392.052,1335.332,8150.535,71497.112,5796.1165,2461.7295,767242.073
"1544",2015-03-24,45.9079166666667,788329.454,104661.096,8728.01,170968.932,123618.453,8241.095,2338.599,5621.594,63429.426,216445.233,11804.74,2077.03,8484.566,70369.719,5804.2845,2498.9045,805091.077
"1545",2015-03-25,42.5479166666667,783474.768,84431.235,5376.817,170829.609,80727.978,8342.565,2398.717,5519.179,49934.89,297178.668,24594.115,14613.711,8805.671,72502.706,5871.943,2570.189,833697.227
"1546",2015-03-26,45.0829166666667,774783.358,88547.066,8808.951,170821.879,91873.477,8662.228,2429.691,6049.755,54779.206,260465.817,21741.925,6077.72,8568.124,73784.846,6572.296,2560.292,811742.519
"1547",2015-03-27,45.8233333333333,747182.605,94623.134,8767.47,170769.149,90642.969,9191.669,1715.655,5811.269,54845.592,231812.132,29001.726,19424.356,8553.904,72404.947,6915.9,2546.84,807026.16
"1548",2015-03-28,44.065,658008.983,83038.03,8788.597,170739.195,56439.093,8854.849,1216.962,5500.968,49172.219,171552.229,31341.842,24597.088,8855.52,65483.073,6942.0375,2575.2185,695096.356
"1549",2015-03-29,29.6775,569315.019,73945.05,8984.406,163624.673,33312.446,7979.124,893.965,4375.665,47672.146,171526.188,27839.864,17210.911,7810.864,51755.711,6438.545,2409.22,625778.236
"1550",2015-03-30,41.7054166666667,688471.645,89515.254,14913.923,170607.993,63434.858,8457.415,1584.938,5582.514,54363.414,197492.245,28635.062,24324.68,8253.617,65236.405,6883.5435,2458.4935,741743.314
"1551",2015-03-31,43.495,695789.839,100931.155,17644.865,170450.663,72923.458,8653.859,1560.927,5775.916,44219.454,153658.819,31669.309,26892.758,8176.891,68447.612,7194.4485,2545.7555,720745.261
"1552",2015-04-01,29.8733333333333,686214.746,107796.106,9733.82,170456.704,54220.588,9077.589,1497.089,5940.603,46497.614,194244.307,31724.606,27499.008,7498.708,64007.654,6366.217,1837.453,738397.148
"1553",2015-04-02,37.7191666666667,607005.552,96663.563,9398.82,170417.779,44717.026,8725.232,964.852,5436.945,51389.495,135775.581,31405.497,26413.618,6888.289,61140.979,6068.952,1862.15,657267.937
"1554",2015-04-03,35.8191666666667,552208.451,86602.275,8763.628,168877.671,41177.494,8300.176,1112.72,4938.382,65873.404,111757.454,27754.562,15895.98,6828.334,57632.364,5569.4355,1853.7605,612937.021
"1555",2015-04-04,25.3675,582323.752,87232.336,6753.217,170592.322,35906.565,8743.43,1287.624,6033.804,53734.257,178058.71,27934.238,15525.576,5965.286,53648.541,5591.23,1841.02,658848.209
"1556",2015-04-05,23.6204166666667,556138.649,84959.007,10986.761,170560.006,27976.017,8457.333,1063.037,5477.133,53133.187,165386.232,29730.571,16448.16,5364.421,52311.583,5540.213,1850.99,639244.843
"1557",2015-04-06,37.5820833333333,610002.313,88620.301,11547.069,170498.232,42821.474,8867.488,2061.972,6582.18,53577.717,153903.928,20945.943,6639.396,5363.027,63084.539,5615.979,1808.195,641937.091
"1558",2015-04-07,44.5095833333333,691830.242,84016.867,11264.697,170506.761,62108.875,8884.016,2402.402,6638.794,55565.352,201456.83,25128.19,9956.053,5629.923,70514.835,5296.6775,1624.0265,720993.311
"1559",2015-04-08,41.46625,713967.196,84981.705,8120.958,170664.638,76903.505,9130.859,2441.248,6650.017,47526.501,219935.447,22514.317,2432.379,5727.495,70230.683,4976.265,1741.248,733976.301
"1560",2015-04-09,51.32,721531.788,119733.597,9417.283,170746.049,110825.728,8647.906,2159.84,6691.956,56847.045,127637.965,14861.469,2682.676,6046.31,73116.409,5146.4155,1647.2615,716207.382
"1561",2015-04-10,56.0991666666667,715078.518,108017.169,7644.383,167042.244,128806.581,8519.987,2177.345,6148.366,66771.302,96398.389,23316.658,6570.035,6724.53,74557.259,5328.977,1665.467,709691.734
"1562",2015-04-11,49.82875,648069.159,101874.603,6905.697,161496.573,133689.426,8597.21,1719.099,4815.167,71419.023,41659.035,19226.155,6993.165,6658.677,68580.531,5623.1685,1712.7285,640978.531
"1563",2015-04-12,33.2566666666667,591230.202,60643.748,12377.844,169663.272,59937.448,8530.645,1675.796,4553.103,59881.636,141570.05,26551.074,12547.394,6784.15,59729.258,5421.2065,1727.4805,631603.062
"1564",2015-04-13,47.1525,687032.209,70984.65,10810.355,170612.194,77629.145,8585.545,2566.145,5510.037,61207.67,201996.149,28600.217,21616.49,7180.095,68732.066,5424.9565,1503.2315,742960.802
